LoyaltyID,Customer ID,Gender,Age,Under 30,Senior Citizen,Partner,Dependents,Number of Dependents,Referred a Friend,Number of Referrals,Tenure,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn
738320,7951-QKZPL,Female,21,Yes,No,Yes,Yes,0,Yes,1,33,Yes,35.31,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,24.5,740.3,35.05,0,1165.23,1870.48,Yes
468025,7951-VRDVK,Female,26,Yes,No,No,No,0,No,0,36,Yes,13.9,No,Yes,Cable,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),85.85,3003.55,0,0,500.4,3503.95,No
178346,7952-OBOYL,Male,24,Yes,No,No,No,0,No,0,3,Yes,25.1,No,Yes,Fiber Optic,59,No,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.85,244.45,0,0,75.3,319.75,No
836424,7954-MLBUN,Male,41,No,No,No,No,0,No,0,31,Yes,10.05,No,Yes,Fiber Optic,14,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),99.45,3109.9,43.38,0,311.55,3378.07,No
793304,7956-XQWGU,Male,43,No,No,No,No,0,No,0,27,Yes,2.59,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),19.4,460.25,29.59,0,69.93,500.59,No
713806,7957-RYHQD,Female,65,No,Yes,No,No,0,No,0,40,Yes,44.86,No,Yes,Fiber Optic,4,Yes,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.2,3233.85,0,0,1794.4,5028.25,Yes
943687,7963-GQRMY,Female,19,Yes,No,Yes,Yes,0,Yes,1,3,Yes,44.46,No,Yes,DSL,51,No,No,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,44.3,134.5,0,0,133.38,267.88,Yes
117156,7963-SHNDT,Female,63,No,No,No,No,0,No,0,52,No,0,No phone service,Yes,DSL,7,Yes,Yes,No,Yes,No,No,No,No,Two year,No,Mailed check,39.1,1982.1,0,130,0,2112.1,No
715814,7964-VEXDG,Male,61,No,No,No,Yes,2,No,0,21,Yes,13.39,Yes,Yes,Fiber Optic,24,Yes,No,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.35,1747.2,0,0,281.19,2028.39,No
802740,7964-YESJC,Female,21,Yes,No,Yes,No,0,Yes,6,24,Yes,9.3,Yes,Yes,DSL,27,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,66.3,1559.45,32.59,0,223.2,1750.06,No
509594,7964-ZRKKG,Male,44,No,No,Yes,No,0,Yes,1,67,Yes,37.6,Yes,Yes,Fiber Optic,23,No,Yes,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),88.4,5798.3,0,0,2519.2,8317.5,No
637889,7966-YOTQW,Male,29,Yes,No,No,No,0,No,0,10,Yes,33.98,Yes,Yes,DSL,59,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.5,568.2,0,0,339.8,908,No
432544,7967-HYCDE,Male,26,Yes,No,No,No,0,No,0,8,Yes,41.93,No,Yes,Fiber Optic,59,No,No,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),70.7,553.4,0,0,335.44,888.84,No
739576,7968-QUXNS,Male,24,Yes,No,No,No,0,No,0,6,Yes,27.54,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,18.95,110.15,0,0,165.24,275.39,No
644835,7969-AULMZ,Female,63,No,No,No,No,0,No,0,21,Yes,9.06,Yes,Yes,Fiber Optic,10,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.35,2119.5,0,0,190.26,2309.76,Yes
366618,7969-FFOWG,Male,30,No,No,Yes,Yes,0,Yes,2,65,Yes,18.07,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.9,1292.6,0,0,1174.55,2467.15,No
903646,7971-HLVXI,Male,62,No,No,Yes,Yes,2,Yes,4,72,Yes,44,Yes,Yes,Fiber Optic,20,No,No,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),84.5,6130.85,0,0,3168,9298.85,No
395923,7973-DZRKH,Female,20,Yes,No,No,Yes,1,No,0,66,Yes,27.09,Yes,Yes,Fiber Optic,51,Yes,No,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),90.95,5930.05,0,0,1787.94,7717.99,No
476014,7975-JMZNT,Male,19,Yes,No,Yes,No,0,Yes,1,66,Yes,23.27,Yes,Yes,DSL,58,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.7,6075.9,0,0,1535.82,7611.72,No
430111,7975-TZMLR,Male,37,No,No,No,No,0,No,0,47,Yes,16.64,Yes,Yes,Fiber Optic,8,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.1,4889.3,0,0,782.08,5671.38,No
400072,7976-CICYS,Male,49,No,No,No,No,0,No,0,4,Yes,27.04,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),20.7,83.75,0,0,108.16,191.91,No
530842,7977-HXJKU,Male,45,No,No,No,Yes,2,No,0,21,Yes,27.6,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.6,397,0,0,579.6,976.6,No
239221,7978-DKUQH,Female,26,Yes,No,Yes,No,0,Yes,7,25,Yes,37.1,No,Yes,Fiber Optic,82,No,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.6,1797.75,0,0,927.5,2725.25,No
398148,7979-CORPM,Male,40,No,No,No,No,0,No,0,24,Yes,35.93,Yes,Yes,Fiber Optic,5,No,Yes,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.55,2282.55,0,0,862.32,3144.87,Yes
833754,7980-MHFLQ,Female,42,No,No,Yes,Yes,3,Yes,5,72,Yes,18.21,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,No,Mailed check,24.9,1859.2,0,0,1311.12,3170.32,No
627906,7982-VCELR,Female,20,Yes,No,No,No,0,No,0,36,Yes,19.64,No,Yes,Fiber Optic,71,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.8,3565.65,30.26,0,707.04,4242.43,No
904593,7989-AWGEH,Male,24,Yes,No,Yes,Yes,2,Yes,8,49,No,0,No phone service,Yes,DSL,47,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,39.2,1838.15,0,0,0,1838.15,No
295390,7989-CHGTL,Male,52,No,No,No,No,0,No,0,1,Yes,14.17,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.6,19.6,0,0,14.17,33.77,Yes
745087,7989-VCQOH,Male,29,Yes,No,Yes,Yes,1,Yes,3,18,Yes,10.29,No,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,83.25,1611.15,0,0,185.22,1796.37,No
741313,7993-NQLJE,Male,39,No,No,Yes,Yes,1,Yes,7,15,Yes,32.73,No,Yes,Fiber Optic,17,Yes,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,75.1,1151.55,0,0,490.95,1642.5,No
826490,7993-PYKOF,Male,20,Yes,No,Yes,No,0,Yes,1,8,Yes,5.34,No,Yes,Fiber Optic,42,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,75,632.95,0,0,42.72,675.67,Yes
226325,7994-UYIVZ,Male,62,No,No,Yes,No,0,Yes,1,8,Yes,39.59,Yes,Yes,Fiber Optic,16,No,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),85.65,659.45,0,70,316.72,1046.17,No
266365,7994-XIRTR,Male,79,No,Yes,No,No,0,No,0,54,Yes,5.14,No,Yes,DSL,6,No,No,Yes,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),65.25,3529.95,33.07,0,277.56,3774.44,No
734490,7995-ZHHNZ,Male,56,No,No,Yes,No,0,Yes,1,42,Yes,20.65,Yes,Yes,DSL,25,Yes,No,No,No,No,No,No,Yes,One year,No,Credit card (automatic),56.1,2386.85,28.83,0,867.3,3225.32,No
205871,7996-BPXHY,Female,44,No,No,Yes,Yes,3,Yes,5,13,Yes,35.19,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),25,332.5,0,0,457.47,789.97,No
930206,7996-MHXLW,Female,51,No,No,No,No,0,No,0,66,Yes,20.77,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),25.15,1683.6,0,0,1370.82,3054.42,No
352387,7997-EASSD,Female,56,No,No,Yes,No,0,Yes,1,63,Yes,38.85,Yes,Yes,Fiber Optic,27,No,No,No,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),81.2,4965.1,0,0,2447.55,7412.65,No
817409,7998-WNZEM,Male,51,No,No,No,No,0,No,0,71,Yes,12.27,Yes,Yes,DSL,21,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),80.6,5708.2,0,0,871.17,6579.37,No
792044,7998-ZLXWN,Female,21,Yes,No,Yes,No,0,Yes,3,15,Yes,12.41,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),20.45,330.8,0,0,186.15,516.95,No
879668,8000-REIQB,Female,73,No,Yes,No,No,0,No,0,1,Yes,22.5,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.95,69.95,0,10,22.5,102.45,Yes
258183,8003-EWNDZ,Female,52,No,No,No,No,0,No,0,10,Yes,10.46,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,21.2,222.65,0,0,104.6,327.25,No
678817,8006-PYCSW,Female,60,No,No,No,No,0,No,0,2,Yes,35.5,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.1,39.8,0,0,71,110.8,No
989218,8007-YYPWD,Female,52,No,No,No,No,0,No,0,15,Yes,40.97,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),25.05,369.1,0,0,614.55,983.65,No
191321,8008-ESFLK,Female,43,No,No,Yes,No,0,Yes,1,53,Yes,6.68,No,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,110.5,5835.5,0,0,354.04,6189.54,No
400797,8008-HAWED,Male,38,No,No,No,No,0,No,0,14,No,0,No phone service,Yes,Cable,6,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,50.75,712.75,0,10,0,722.75,Yes
986274,8008-OTEZX,Female,30,No,No,Yes,Yes,2,Yes,1,35,Yes,18.29,No,No,No Internet,0,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.65,708.8,0,0,640.15,1348.95,No
508235,8010-EZLOU,Male,75,No,Yes,No,No,0,No,0,15,Yes,12.08,Yes,Yes,Fiber Optic,5,No,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.2,1217.25,0,0,181.2,1398.45,Yes
498491,8012-SOUDQ,Female,65,No,Yes,No,No,0,No,0,43,Yes,12.58,Yes,Yes,Fiber Optic,26,No,Yes,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,90.25,3838.75,0,0,540.94,4379.69,No
750710,8015-IHCGW,Female,53,No,No,Yes,Yes,1,Yes,1,72,Yes,36.82,Yes,Yes,Fiber Optic,10,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,115.5,8425.15,42.29,0,2651.04,11033.9,No
175071,8016-NCFVO,Male,70,No,Yes,No,No,0,No,0,55,Yes,29.3,Yes,Yes,Fiber Optic,10,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,116.5,6382.55,0,0,1611.5,7994.05,No
758520,8016-ZMGMO,Female,73,No,Yes,Yes,No,0,No,0,66,Yes,44.01,Yes,Yes,Cable,17,No,Yes,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),70.85,4738.85,0,0,2904.66,7643.51,No
625288,8017-LXHFA,Female,77,No,Yes,No,No,0,No,0,23,Yes,31.17,No,Yes,Fiber Optic,23,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,94.75,2293.6,0,0,716.91,3010.51,Yes
186454,8017-UVSZU,Female,62,No,No,Yes,No,0,Yes,5,40,Yes,48.29,Yes,Yes,DSL,23,No,Yes,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),56.6,2379.1,0,0,1931.6,4310.7,No
577485,8019-ENHXU,Male,50,No,No,Yes,No,0,Yes,1,42,Yes,34.65,Yes,Yes,Fiber Optic,9,No,Yes,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,99.45,4138.05,30.46,140,1455.3,5702.89,Yes
467024,8020-BWHYL,Female,70,No,Yes,No,No,0,No,0,15,Yes,7.99,No,Yes,Fiber Optic,27,No,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),75.3,1147.45,0,0,119.85,1267.3,Yes
838713,8022-BECSI,Male,62,No,No,No,No,0,No,0,22,Yes,20.46,No,No,No Internet,0,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.6,422.5,0,0,450.12,872.62,No
797527,8023-QHAIO,Female,72,No,Yes,Yes,No,0,Yes,7,56,Yes,27.56,Yes,Yes,Fiber Optic,29,No,No,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.85,4275.75,0,120,1543.36,5939.11,No
388356,8024-XNAFQ,Female,66,No,Yes,No,No,0,No,0,72,Yes,31.31,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.4,7748.75,0,0,2254.32,10003.07,No
870203,8028-PNXHQ,Male,40,No,No,Yes,Yes,0,Yes,4,62,Yes,48.73,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),24.25,1424.6,0,0,3021.26,4445.86,No
332637,8029-XYPWT,Male,72,No,Yes,Yes,No,0,Yes,1,71,Yes,46.82,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),115.05,8016.6,0,0,3324.22,11340.82,No
853844,8033-ATFAS,Female,32,No,No,Yes,Yes,2,Yes,4,39,Yes,48.14,No,Yes,Cable,23,No,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,59.85,2341.5,0,0,1877.46,4218.96,No
602987,8033-VCZGH,Male,27,Yes,No,Yes,No,0,No,0,50,Yes,23.28,Yes,Yes,Fiber Optic,51,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.95,5231.3,0,0,1164,6395.3,No
996057,8034-RYTVV,Female,19,Yes,No,No,No,0,No,0,55,Yes,44.85,Yes,Yes,Fiber Optic,48,Yes,No,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),84.25,4589.85,0,0,2466.75,7056.6,No
751804,8035-BUYVG,Male,39,No,No,Yes,No,0,Yes,1,40,No,0,No phone service,Yes,DSL,21,Yes,Yes,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,42.35,1716.45,0,0,0,1716.45,Yes
550236,8035-PWSEV,Female,60,No,No,No,No,0,No,0,6,Yes,35.88,No,Yes,Fiber Optic,10,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,89.25,487.05,0,0,215.28,702.33,No
876090,8039-ACLPL,Female,29,Yes,No,Yes,Yes,0,Yes,6,72,Yes,12.32,No,Yes,DSL,59,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),68.75,4888.2,0,0,887.04,5775.24,No
396815,8039-EQPIM,Male,22,Yes,No,Yes,No,0,Yes,7,69,No,0,No phone service,Yes,DSL,59,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),60.25,4055.5,0,120,0,4175.5,No
266729,8040-MNRTF,Female,47,No,No,No,No,0,No,0,1,Yes,37.51,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,71.1,71.1,0,0,37.51,108.61,No
471920,8041-TMEID,Male,73,No,Yes,Yes,No,0,Yes,1,63,Yes,37.12,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),108.5,6991.9,0,0,2338.56,9330.46,No
353268,8042-JVNFH,Male,23,Yes,No,No,No,0,No,0,1,Yes,35.28,No,Yes,Fiber Optic,51,No,No,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,71.35,71.35,0,0,35.28,106.63,Yes
265975,8042-RNLKO,Male,40,No,No,No,No,0,No,0,66,Yes,32.22,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),25.45,1699.15,0,0,2126.52,3825.67,No
478107,8043-PNYSD,Male,48,No,No,Yes,Yes,2,Yes,4,63,Yes,10.67,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.55,1245.6,0,0,672.21,1917.81,No
274864,8044-BGWPI,Male,50,No,No,Yes,Yes,2,Yes,8,12,Yes,33.9,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,21.15,306.05,0,0,406.8,712.85,No
877120,8046-DNVTL,Male,56,No,No,Yes,No,0,Yes,8,62,No,0,No phone service,Yes,Cable,29,Yes,Yes,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),38.6,2345.55,0,0,0,2345.55,No
359404,8048-DSDFQ,Male,63,No,No,No,No,0,No,0,1,Yes,13.08,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.2,20.2,0,0,13.08,33.28,No
759625,8049-WJCLQ,Male,50,No,No,Yes,Yes,2,Yes,5,10,Yes,19.77,No,Yes,DSL,12,No,No,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,60.2,563.5,0,0,197.7,761.2,No
782060,8050-DVOJX,Male,67,No,Yes,No,No,0,No,0,49,Yes,43.19,Yes,Yes,Cable,10,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),81.35,4060.9,0,0,2116.31,6177.21,No
148410,8050-WYBND,Female,55,No,No,No,Yes,2,No,0,22,No,0,No phone service,Yes,DSL,29,No,No,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),49.45,1031.4,0,0,0,1031.4,No
428192,8050-XGRVL,Female,22,Yes,No,Yes,Yes,3,Yes,5,62,Yes,32.92,No,Yes,DSL,71,Yes,No,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),54.75,3425.35,8.5,0,2041.04,5457.89,No
866667,8051-HJRLT,Female,72,No,Yes,No,No,0,No,0,1,Yes,18.2,No,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.55,70.55,0,0,18.2,88.75,Yes
575304,8053-WWDRO,Female,62,No,No,Yes,No,0,Yes,1,6,Yes,31.7,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.5,146.3,0,0,190.2,336.5,Yes
489435,8058-DMYRU,Male,69,No,Yes,No,No,0,No,0,54,Yes,18.58,Yes,Yes,Fiber Optic,14,No,Yes,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,90.05,4931.8,0,0,1003.32,5935.12,No
766904,8058-INTPH,Female,57,No,No,No,No,0,No,0,1,Yes,22.48,No,Yes,Fiber Optic,5,No,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,79.65,79.65,0,0,22.48,102.13,Yes
917819,8058-JMEQO,Female,76,No,Yes,No,No,0,No,0,9,Yes,12.91,Yes,Yes,Fiber Optic,21,No,No,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,84.45,762.5,0,0,116.19,878.69,Yes
104431,8059-UDZFY,Female,73,No,Yes,No,Yes,2,No,0,33,Yes,12.75,Yes,Yes,Fiber Optic,19,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,3465.05,0,0,420.75,3885.8,No
678348,8060-HIWJJ,Male,35,No,No,No,No,0,No,0,64,Yes,14.39,Yes,Yes,DSL,7,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.55,5632.55,0,0,920.96,6553.51,No
608088,8062-YBDOE,Male,70,No,Yes,No,No,0,No,0,1,Yes,7.23,No,Yes,Fiber Optic,2,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.65,69.65,0,0,7.23,76.88,Yes
170879,8063-GBATB,Female,74,No,Yes,No,No,0,No,0,27,Yes,31.17,Yes,Yes,Fiber Optic,25,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,85.25,2287.25,0,0,841.59,3128.84,Yes
392363,8063-RJYNF,Male,27,Yes,No,No,No,0,No,0,16,Yes,20.44,No,Yes,Fiber Optic,59,Yes,No,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.25,1483.25,0,140,327.04,1950.29,Yes
607065,8064-RAVOH,Male,44,No,No,No,Yes,3,No,0,1,Yes,42.55,No,Yes,DSL,25,No,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,49.85,49.85,0,0,42.55,92.4,No
479545,8065-BVEPF,Male,80,No,Yes,No,No,0,No,0,65,Yes,18.23,No,Yes,Fiber Optic,3,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.1,6496.15,0,0,1184.95,7681.1,No
157923,8065-QBYTO,Female,68,No,Yes,No,No,0,No,0,71,Yes,3.91,Yes,Yes,Fiber Optic,12,Yes,Yes,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),99.65,7181.25,0,0,277.61,7458.86,No
940870,8065-YKXKD,Female,39,No,No,No,No,0,No,0,10,Yes,5.63,Yes,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.75,799.65,0,0,56.3,855.95,Yes
630478,8066-POXGX,Female,28,Yes,No,No,No,0,No,0,13,No,0,No phone service,Yes,Cable,53,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,35.1,446.1,0,0,0,446.1,Yes
106116,8067-NIOYM,Female,51,No,No,Yes,Yes,3,Yes,9,24,Yes,20.6,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),21.1,490.65,0,0,494.4,985.05,No
478165,8069-RHUXK,Female,55,No,No,Yes,Yes,0,Yes,5,67,No,0,No phone service,Yes,Cable,30,Yes,No,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),35.7,2545.7,0,0,0,2545.7,No
598504,8069-YQQAJ,Male,63,No,No,No,No,0,No,0,14,No,0,No phone service,Yes,Cable,12,No,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,31.1,419.7,0,0,0,419.7,No
856648,8070-AAWZP,Male,68,No,Yes,Yes,No,0,Yes,3,24,No,0,No phone service,Yes,Cable,28,No,No,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,34.25,828.2,0,0,0,828.2,No
754234,8071-SBTRN,Female,63,No,No,No,No,0,No,0,70,Yes,23.15,Yes,Yes,Fiber Optic,17,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,111.15,7737.55,46.26,0,1620.5,9311.79,No
170060,8073-IJDCM,Female,44,No,No,No,No,0,No,0,1,Yes,26.37,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,20.3,20.3,0,0,26.37,46.67,Yes
424219,8075-GXIUB,Male,79,No,Yes,Yes,No,0,Yes,3,9,Yes,22.79,No,No,No Internet,0,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.85,183.15,0,0,205.11,388.26,No
549544,8076-FEZKJ,Male,58,No,No,No,No,0,No,0,10,Yes,15.71,No,No,No Internet,0,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.5,225.85,0,0,157.1,382.95,No
512863,8079-XRJRS,Male,39,No,No,Yes,No,0,Yes,5,65,Yes,49.33,Yes,Yes,Fiber Optic,16,Yes,Yes,Yes,No,No,No,No,Yes,One year,No,Electronic check,89.75,5769.6,18.72,0,3206.45,8957.33,Yes
205656,8080-DDEMJ,Male,71,No,Yes,No,No,0,No,0,1,Yes,15.28,No,Yes,Cable,14,No,No,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,45.1,45.1,0,0,15.28,60.38,Yes
901055,8080-POTJR,Female,59,No,No,No,No,0,No,0,30,Yes,6.74,Yes,Yes,DSL,18,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),79.3,2427.1,0,0,202.2,2629.3,No
200507,8082-GHXOP,Male,20,Yes,No,No,Yes,1,No,0,13,Yes,26.63,No,Yes,DSL,27,No,No,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,44,659.35,0,0,346.19,1005.54,No
689912,8083-YTZES,Male,52,No,No,No,No,0,No,0,4,Yes,47.82,Yes,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.35,265.35,0,0,191.28,456.63,Yes
541952,8084-OIVBS,Female,31,No,No,No,No,0,No,0,11,Yes,46.49,No,No,No Internet,0,No,No,No,No,No,No,No,No,One year,No,Mailed check,20,211.95,0,0,511.39,723.34,No
735043,8085-MSNLK,Female,21,Yes,No,Yes,No,0,Yes,3,62,Yes,42.68,Yes,Yes,Fiber Optic,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,113.95,6891.4,0,0,2646.16,9537.56,No
199190,8086-OVPWV,Male,58,No,No,No,No,0,No,0,2,Yes,26.47,No,Yes,Fiber Optic,10,No,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,80.2,181.1,0,10,52.94,244.04,Yes
276976,8087-LGYHQ,Male,40,No,No,No,No,0,No,0,9,Yes,15.53,No,Yes,Fiber Optic,14,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.05,811.65,0,0,139.77,951.42,No
222504,8089-UZWLX,Female,75,No,Yes,No,No,0,No,0,71,Yes,47.86,Yes,Yes,Fiber Optic,16,No,No,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),104.05,7413.55,0,0,3398.06,10811.61,No
158680,8091-TTVAX,Male,39,No,No,Yes,No,0,Yes,7,58,Yes,5.69,Yes,Yes,Fiber Optic,10,No,No,Yes,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),100.35,5681.1,0,0,330.02,6011.12,No
957419,8092-NLTGF,Male,25,Yes,No,No,No,0,No,0,72,Yes,29.29,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),24.75,1777.6,0,0,2108.88,3886.48,No
